contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250508C00582000,2025-05-08 15:05:54+00:00,582.0,0.02,0.01,0.02,0.01,100.0,1358.0,1703,0.20508607421874997,False,REGULAR,USD
SPY250508C00583000,2025-05-08 15:06:22+00:00,583.0,0.02,0.01,0.02,0.01,100.0,441.0,2848,0.21680470703125,False,REGULAR,USD
SPY250508C00584000,2025-05-08 15:07:38+00:00,584.0,0.02,0.01,0.02,0.0,0.0,901.0,1121,0.22852333984375,False,REGULAR,USD
SPY250508C00585000,2025-05-08 15:02:06+00:00,585.0,0.01,0.01,0.02,0.0,0.0,408.0,8367,0.242195078125,False,REGULAR,USD
SPY250508C00586000,2025-05-08 14:42:50+00:00,586.0,0.01,0.01,0.02,-0.01,-50.0,227.0,5426,0.25391371093750004,False,REGULAR,USD
SPY250508C00587000,2025-05-08 14:40:14+00:00,587.0,0.02,0.01,0.02,0.01,0.0,271.0,452,0.26563234375,False,REGULAR,USD
SPY250508C00588000,2025-05-08 15:10:01+00:00,588.0,0.01,0.0,0.01,0.0,0.0,1563.0,416,0.257819921875,False,REGULAR,USD
SPY250508C00589000,2025-05-08 14:58:12+00:00,589.0,0.01,0.0,0.01,0.0,0.0,9172.0,1116,0.26563234375,False,REGULAR,USD
SPY250508C00590000,2025-05-08 14:51:26+00:00,590.0,0.01,0.0,0.01,0.0,0.0,1008.0,796,0.27735097656249996,False,REGULAR,USD
SPY250508C00595000,2025-05-08 14:49:14+00:00,595.0,0.01,0.0,0.01,0.0,0.0,705.0,1440,0.32813171874999997,False,REGULAR,USD
SPY250508C00600000,2025-05-08 13:30:03+00:00,600.0,0.01,0.0,0.01,0.0,0.0,20.0,2856,0.38281867187499996,False,REGULAR,USD
SPY250508C00605000,2025-05-07 18:20:56+00:00,605.0,0.01,0.0,0.01,0.0,0.0,366.0,8749,0.437505625,False,REGULAR,USD
SPY250508C00610000,2025-05-06 19:04:38+00:00,610.0,0.01,0.0,0.01,0.0,0.0,11.0,44,0.48438015625,False,REGULAR,USD
SPY250508C00615000,2025-05-05 13:59:57+00:00,615.0,0.02,0.0,0.01,0.0,0.0,1.0,204,0.500005,False,REGULAR,USD
SPY250508C00620000,2025-05-06 16:38:27+00:00,620.0,0.01,0.0,0.01,0.0,0.0,1.0,124,0.5468795312500001,False,REGULAR,USD
SPY250508C00625000,2025-04-29 17:50:32+00:00,625.0,0.03,0.0,0.01,0.0,0.0,,3,0.5937540625000001,False,REGULAR,USD
SPY250508C00635000,2025-05-02 19:51:56+00:00,635.0,0.01,0.0,0.01,0.0,0.0,101.0,110,0.6875031250000001,False,REGULAR,USD
